,제품명,카테고리,내용,별점,가격,감성점수
1687,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,보들 보들 너무 좋아요~,5,"95,000",1.0
1688,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,동생 출산 선물로 구매했어요 좋아요,4,"95,000",1.0
1689,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,생각외로 도톰하고 보들보들하고 포근합니다 마음에 듭니다~!,5,"95,000",1.0
1690,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,소재 진짜 최고에요 너무 부드럽고 폭신폭신하고 엄마인 제가 뺏어 자고 싶은 정도랍니다,5,"95,000",1.0
1691,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,진한 하늘색이라 고민했는데 파스텔톤 하늘색입니다 너무 예뻐요 도톰하니 재질도 좋습니다,5,"95,000",1.0
1692,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,사진이랑 똑같네요~곰돌이 그림이 너무 귀엽고 맘에들어요~~~^^,5,"95,000",1.0
1693,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,선물했는데 받은 사람이 너무 만족합니다,5,"95,000",1.0
1694,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,부드럽고 귀엽습니다 세트 구성 좋아요,5,"95,000",1.0
1695,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,디자인도 이뿌고 소재좋아요,5,"95,000",1.0
1696,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,상품 좋은 거 같아요 가격이 싸지느않지만 세탁 후에도 변형 없어요,5,"95,000",0.5
1697,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,좋아요 좋아요 ㅎㅎ,5,"95,000",0.5
1698,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,친구가 곧 출산이라 선물 했는데 너무 좋아하네요!,5,"95,000",1.0
1699,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,아직애기가태어나지않아 써보진않았지만 너무귀여워요ㅜㅜ,5,"95,000",1.0
1700,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,곰돌이 넘 귀여워요ㅜㅜ 재질도 넘 부드럽고 좋고  박음질 넘 꼼꼼하고 깔끔하네요! 친정엄마도 보시고 넘 좋다고 저렴하게 넘 잘샀다고 하시네용,5,"95,000",1.0
1701,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,친구 집들이선뭉로 사줫는뎅 마음에들어하네용,5,"95,000",1.0
1702,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,아기가 너무너뮤 좋아해요,5,"95,000",1.0
1703,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,정말 화면이랑 똑같고  질도 좋은 것 같아요~~ 잘 쓰겠습니다  세탁후에도 부드럽고 좋은 것 같아요!!,5,"95,000",0.6666666666666666
1704,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,겨울 아이라 준비 했는데 성인용은 없나요? 제가 덮고 싶을 만큼 폭신 부들 너무 좋잖아요 ㅜㅠ,5,"95,000",0.5
1705,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,여름에 이어 가을겨울 꺼도 샀어요 생각보다 두껍고 좋아요 촉감이 좋아서 아기가 좋아하더라구요,5,"95,000",1.0
1706,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,아직쓰기전이지만 귀여워요,5,"95,000",1.0
1707,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,아주 마음에 듭니다ㅎ,5,"95,000",1.0
1708,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,이불 너무 좋아요 ㅎㅎ,4,"95,000",1.0
1709,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,금액대비 재질도 디자인도 마음에 들어요~ 아기랑도 집이랑도 잘어울려서 좋아요,5,"95,000",1.0
1710,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,보송보송하고 사진보다 실물이 더 색감이 예쁜 거 같아요~,5,"95,000",1.0
1711,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,2 주만에 받아본 손저 아불입니더. 가벼우면서 생각보다  사이즈 큽니다. 가볍고 푹신하며 따뜻합니다.,5,"95,000",0.6666666666666666
1712,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,사진보다 실물이 더 색감이 좋은 것 같아요~,5,"95,000",1.0
1713,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,이제곧 외할머니가 됩니다  울 딸랑이들 애기이블  덥고한지 얼마 되지도 않은것같은데 별써 다켰어 이제고 애기를 놓는다고하네요 세삼 애기이블을  구매해서 받아보니 울 애들도 요만할때가 있었나 싶은게 기분이 새롭네요~,5,"95,000",0.75
1714,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,제작기간은 오래걸려도 품질은 좋네요,5,"95,000",1.0
1715,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,폭닥폭닥하니 젛아요 애기도 좋아해줬으면! 얼마전에 토퍼 사고 이불세트도 구매! 다른 브랜드들에 비해 비교적 저렴한데 품질 좋아요!,5,"95,000",1.0
1716,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,선물할거라 이불가방이 있었으면 좋았을텐데 아쉽네요ㅠㅠ 박스를 너무 막 뜯어버렷네요ㅋㅋ,5,"95,000",0.5
1717,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,너무귀여워요 ㅠ 여름이불도 베베누보라서 환절기것도 구매했어요 ㅎ,5,"95,000",1.0
1718,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,예뻐서 좋아요 마음에 듭니다,5,"95,000",1.0
1719,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,생각보다 뻣뻣한느낌이에요 가격은 착해서 몇번빨아봐야 부드러워질듯ㅇㄹㄷ,4,"95,000",0.5
1720,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,동생이 곧 출산이라 선물로 이불을 해줬는데 마음에 들어해서 저도 너무 좋네요~,4,"95,000",1.0
1721,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,저희 아기 너무 잘 사용하는 이불이라서 친구도 출산선물로 사줬어요~~^^  촉감도 좋고 포근하고 정말 마음에 들어요,5,"95,000",1.0
1722,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,8월 출산인데 이불 배송받고 빨래 널었어요ㅎㅎ 첫째도 비비엔다 이불세트 쓰구 있는데 품질이 매우 만족이라 둘째 이불세트도 비비엔다로 선택했어요. 매우 좋습니다^^,5,"95,000",1.0
1723,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,예뻐요 아기 태어나면 잘쓰려구요,5,"95,000",1.0
1724,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,디자인 너무 예쁘고 보송보송 질감도 좋아요.ㅎㅎ,5,"95,000",1.0
1725,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송은 정말 오래걸럈는데 제품은 마음에들어요,5,"95,000",1.0
1726,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,잘 쓰고있어요 좋아요,5,"95,000",0.5
1727,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,보들보들하고 디자인이 넘 이뻐요~ 딸이 새로운 이불 생겼다고 너무 좋아하네요 ㅎㅎ,5,"95,000",1.0
1728,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,에어컨 트는 지금도 사용하기 좋아요  아기가 발로차도 무게감 있어서 많이 밀리지않거요,5,"95,000",1.0
1729,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송은 느렸지만 괜찮아요 모달이 100은 아니라서 일반 모달이불과는 좀 다르지만 괜찮아요,3,"95,000",1.0
1730,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송도 말씀 하셨던 날보다 더 빨리 받았구요! 일단 딸랑구가 너무 좋아해여..빨지도 못하게 합니다ㅠㅠㅋ너무 귀여워용! ❤️ 딸랑구가 좋아하니 선물한 보람이 있네용!! 아가때부터 비비엔다 제품만 이용중인데 딸랑구가 좋아하니 앞으로도 쭉 비비엔다만 이용하려구용❤️,5,"95,000",0.8333333333333334
1731,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,"2주보다 빨리 받았어요~  패드, 이불 폭신하니 넘 좋고 시원한 촉감이라 열많은 아기한테 좋은거 같아요. 여름에는 좀 두껍지 않을까 싶긴한데...  밤잠 뒤척이는 아기에게 도움 되는것 같아요~",5,"95,000",0.75
1732,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,하나하나 신경써서 제작해주신게 느껴지고 꼼꼼하게 잘 왔어요! 다음 이불도 요기서 주문해야겠어요!,5,"95,000",1.0
1733,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,예뻐요 아기방에 깔아뒀는데 좋아요,5,"95,000",1.0
1734,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,이뻐요 아쉬운건 건조기 돌리면안된다는점이 아쉬워요,4,"95,000",1.0
1735,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,이뻐요~^^ 라텍스배게 감촉 너무 좋네용,5,"95,000",1.0
1736,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,코로나로 인해 배송이 기존 안내 되어진 것에 지해 많이 늦어졌지만 제품의 퀄리티는 상당히 좋네요.,5,"95,000",1.0
1737,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송이 2주 걸렸지만 맘에 들어요~~^^* 부드럽고 좋네요,5,"95,000",1.0
1738,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,한달이라는 시간이 걸려 제품 잘 받았습니다. 품질은 만족하나 수령까지 걸린 시간이 결코 짧지는 않네요 ㅠㅠ 그래도 제품 자체는 만족스럽기에 잘 사용토록 하겠습니다. 수고 하셨습니다.,4,"95,000",0.5
1739,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,곰돌이를 할까 하다가 흰색계열로 통일하고싶어서(삶을때 가장 편한 흰색ㅠ) 색만 보고 샀는데 생각보다 케릭터가 귀엽네용!! 전 아기침대 불필요하다고 생각해서 아기 요셋트 보는와중에 토퍼 위에 깔고 쓰려고 이거 이불셋트 샀어요. 여름에는 또 여름용 이불 사러 와야겠어요. 배송도 저는 빨랐구요. 좀 늦을거라는 연락도 받았는데 빨리와서 난감..(빨래를 해야하니까..) 이제 빨래 돌리러 가봅니다!!! 너무 재질도 부들부들 맘에드네요. 꼭 여름이불도 사러 올게요!!,5,"95,000",1.0
1740,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,애기이불쓸려고 구매했는데 촉감도 좋고 애기가 누워서 잘자네요~ 너무 마음에 들어요~,5,"95,000",1.0
1741,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,믿고사는곳이예요 아기에게 편안함을 주는 아기가 이불을 좋아해요,5,"95,000",1.0
1742,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,너무너무 잘쓰고있러요 간사합니다,5,"95,000",1.0
1743,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,주문제작이라 배송은 조금 늦었지만 생각보다 더 귀엽고 퀄리티도 좋아요! 기다린 보람이 있습니다 ㅎㅎㅎ,5,"95,000",1.0
1744,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배게도 아주 말랑거리고 촉감도 좋습니다~ 색상도 예쁘고 무난한 디자인이라 마음에 들어요! 배송도 생각보다 되게 빨리 왔습니다 ㅎㅎ,5,"95,000",1.0
1745,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,디자인도 너무 맘에들고 폼폼하니 무겁지않고 따듯하게 잘 쓸 것 같아요! 먼지많이안나는 재질이라 좋아요!,5,"95,000",1.0
1746,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,기대한것보다 훨씬 괜찬네요 가성비 좋아요 베게가 너무 푹신하고 부드럽고 좋아요,5,"95,000",1.0
1747,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,확실히 먼지 적고 도톰하니 이뻐요!,5,"95,000",1.0
1748,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,재질도 부드럽고 좋아요ㅎㅎ 곰돌이 패턴도 너무 귀엽구요-^^,5,"95,000",1.0
1749,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,"아기침대 사서 이불도 샀어요 너무ㅜ 이뻐요 진짜 기다린보람이 있는 ,,♥️♥️",5,"95,000",1.0
1750,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,친구 출산 선물해줬는데 너무 좋아하네요~ 부드럽고 재질이 좋다고하네요~,5,"95,000",1.0
1751,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,너무 귀여워요 바닥에 미끄럼방지있어서 윰직이지않고 좋았어요^^ 이불은 6갤아기에게 아직 좀 부담스러워서 못꺼냈어요ㅠㅠ,4,"95,000",1.0
1752,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,너무 예쁘고 재질이 부드러워서 아기가 너무 조아해요~~,5,"95,000",1.0
1753,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,생각보다 괜찮습니다. 모달재질이라 느낌도 좋습니다.,5,"95,000",1.0
1754,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,출산준비로 아기 이불 알아보다가 가격이 합리적이고 사계절 유용하게 사용할 것 같아서 구입하게 됐어요  배송 지연 안내받아서 잊을만하면 오겠구나 싶었는데 생각보다 빨리 왔네요^^,5,"95,000",1.0
1755,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,폭신하고 맘에들어요,5,"95,000",1.0
1756,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,베성이 너무 느랴요ㅠㅠ2주넘게 기다린듯.. 그래도 이쁘고 질이좋아서 만족합니다,4,"95,000",1.0
1757,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,좋아요 애기들이 좋아하네요,5,"95,000",1.0
1758,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,"6개월 아가 범퍼침대도 비비엔다꺼 쓰고 있어서 이번에 이불도 주문해봤어요〰  받자마자 세탁,건조했는데 줄어듬 없었어요 게다가 엄청 폭신폭신하니 부드럽고 우리아가도 좋아하네요💛💛",5,"95,000",0.6666666666666666
1759,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송이 느렸지만 ㅠㅠ 물건이 너무 좋아요 어여 애기 낳아서 덮어주고 싶네용,5,"95,000",1.0
1760,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,푹신하고 부드럽고 좋아요. 두툼해서 사계절사용은 힘들겟어요.,5,"95,000",1.0
1761,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,폭신하고  예뻐요. 아기가 아주 좋아해요,4,"95,000",1.0
1762,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,좋아요 부들부들 ㄸㅏ뜻해욤,5,"95,000",1.0
1763,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,사진으로 봤을때는 가볍고 만지면 바스락거리는 소재인줄 알았는데 받아서보니 생각보다 도톰해서 폭신하고 무게가 있어요 애기가 열이 많아서 기모나 털 소재는 따뜻하긴한데 땀 흘려서 안좋아하는데 이건 땀도 안흘리면서 따뜻하니 아기가 좋아하네요 배게는 라텍스로 골랐는데 다른 배게보다 길이가 길어서 뒤집는 아가한테 좋아요  색상은 두번째 사진이랑 비슷해요,5,"95,000",1.0
1764,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,"배송도 생각보다 빨랐고, 아이가 새 이불을 너무 좋아해서 만족해요",5,"95,000",1.0
1765,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송이 늦긴했지만 잘쓰겠습니다,4,"95,000",0.0
1766,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,범퍼침대 위에 이불해줬는 데 밀리지않아서 좋고 포근해서 아기가 잘 자요!,5,"95,000",1.0
1767,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,소재가 좋고 폭신해서 엄마아빠가 애기 재우다 잠드네요 ㅜㅜㅋ 넘넘 맘에 들어요,5,"95,000",1.0
1768,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,두께도 도톰하고 크기도 커서 만족스러워요 아기가 베개도 너무 좋아하네요,5,"95,000",1.0
1769,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,"주말빼고, 6일만에 받았습니다! 미리 안내 받아서 괜찮았구요~ 디자인이랑 생각했던거랑 같았습니다^^ 너무 귀엽고, 예뻐요~",5,"95,000",0.75
1770,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,2월달 슬이가 태어 나면 잘 쓰도록 할께요 택배 파업때문에 늦었지긴 했지만 마음에 딱 드는네요,5,"95,000",1.0
1771,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,너무너무 귀여워요~~~😍 포근포근 폭신폭신 너무 좋네요👍,5,"95,000",1.0
1772,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,애기가 좋아해요 부드러워서 저도 큰걸로 구매하려고 생각중입니다!!,5,"95,000",1.0
1773,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,디자인도 귀엽고 두께감도 너무 좋아요~~,5,"95,000",1.0
1774,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,예쁘고 다지인도 너무 맘에 들어요 얼른 빨아서 아기 덮어주고싶네요,5,"95,000",1.0
1775,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송도 빠르고 상품도 좋아요,5,"95,000",1.0
1776,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,예쁘고 촉감이 좋아요 포근해서 아기가 잘자요,5,"95,000",1.0
1777,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,선물해줬어요 좋아하네요,5,"95,000",0.5
1778,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,부들부들 너무 좋고 곰패턴이 정말 귀여워요~~~+배송도 생각보다 빨랐네요,5,"95,000",1.0
1779,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,도톰하고 따뜻해요 침대랑 사이즈 딱맞아서 좋아요,5,"95,000",1.0
1780,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,부들부들하고 애기가 덮개 좋은거같아요,5,"95,000",1.0
1781,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,아직 개봉전인데 잘쓸게요,4,"95,000",1.0
1782,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,탄탄하고 좋아요. 아기 활동하는 한쪽에 깔아뒀는데 폭신해요 ㅎㅎ,5,"95,000",1.0
1783,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,생각했던 느낌이네요~ 상태좋아요 잘 사용할게요!,5,"95,000",1.0
1784,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,실물이 더 이쁘네여 ㅎㅎ아기도 너무좋아합니다,5,"95,000",1.0
1785,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,포근하구 귀여워요 ㅠㅠ♡ 아기가 계속 패턴 곰돌이 만지려고하네용 ㅎㅎㅎ,5,"95,000",1.0
1786,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송은 오래기다렸는데 두툼하니 맘에 드네요,5,"95,000",1.0
1787,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,편하고 아기가 좋아해요,5,"95,000",1.0
1788,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,폭신 부들 시원 따뜻 이게 다 느껴져요 너무 좋아요,5,"95,000",1.0
1789,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,재질도 먼지안나는재질이라 조아요 단지 이염이있어 교환하기로햇지만요 ㅠ,5,"95,000",1.0
1790,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,예쁘고 폭신하고 부드럽고 너무 맘에 들어요👍,5,"95,000",1.0
1791,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,애기가 너무 좋아해요ㅋㅋ이불위에서 소리지르며 굴러다닙니다ㅋㅋ진즉사줄걸그랫어요ㅠㅠ,5,"95,000",0.5
1792,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,애기 겨울이불로 사줬어요! 밝은색이라 더 귀여워요ㅎㅎㅎ너무 폭신폭신하고 부드럽네요~ 오래걸리긴했는데 그래도 그건 안내받은사항이라 괜찮앗습니다~아직 5개월 아기라 아직은 크긴하지만 오래덮힐수 있을것같아요~,5,"95,000",1.0
1793,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,부드럽고너무좋아요ㅠ,5,"95,000",1.0
1794,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,동생 선물해줬는데 맘에 든다고 합니다 ~,4,"95,000",1.0
1795,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송늦다고해서 안기다리고있었는데 주말빼고 이틀만에 왔네요~이불은 말할것도없이 보들보들 넘좋아요~~~,5,"95,000",1.0
1796,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,워낙 배송 늦다는 리뷰가 많아서 완전히 맘 놓고 기다리고 있었는데 6일만에 받았어요 ㅎㅎ 소재 좋고 포근한 느낌입니다 전 이 가격에 이정도면 잘 산거같아요,5,"95,000",1.0
1797,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,"아이가 너무너무 좋아해요 이불은 푹신해서 부비적거리고, 요는 부들부들해요",5,"95,000",1.0
1798,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송은 조금 느렸지만 촉감이 너무 좋은것같아요 따뜻하게 잘 입을게요,3,"95,000",1.0
1799,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,야들야들해서 좋아요 건조기 돌렸는데도 문제없어요,5,"95,000",1.0
1800,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,아기가 너무 좋아해요 ㅎㅎ 색깔도 밝아서 너무너무 이뻐요 잘 쓸게요 범퍼침대 특대형에 사이즈 딱 맞아요,5,"95,000",1.0
1801,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,가격이 좀 나가서 고민했는데 품질 좋은거 믿고 구매했어요~수제작업이라 오래걸릴줄 알았어요ㅎ거의 3주만에 받았네요;;그래도 이불 이쁘고 부드럽고 폭신해서 좋네요 ㅎㅎ울아가 행복하게 꿈나라 갈수있겠어요~~,4,"95,000",0.8
1802,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,예쁘고 따뜻하고 가볍고 부드러워요 만족합니다,5,"95,000",1.0
1803,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,배송이 너무 느렸던거 빼면 만족하는 상품입니다. 다만 베어무늬가 더 빨리 나왔다면 그걸 구매했을것 같네요.. 이것도 나름 예쁘고 따숩고 푹신해서 좋아요~,4,"95,000",0.6666666666666666
1804,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,아기가 너무 좋아합니다!,5,"95,000",1.0
1805,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,세탁1번에 저런상태가됬습니다. 심지어 천 상할까봐 세탁망에 넣고 울코스로 돌렸는데도 말입니다. 주문후 제작한다고 써있던데 아기제품 만드실꺼면 제품 제작부터 검수까지 꼼꼼하게 하고 판매하세요 시어머님이 아기 이불 좋은거 사라고 주신돈으로 구매한건데 이불상태보시고 한숨쉬시네요,1,"95,000",0.0
1806,"비비엔다 모달 아기 신생아 사계절 이불세트 (패드,차렵이불,베개 풀세트)",만족도,조카가너무맘에들어해요🌝,5,"95,000",1.0
