,stt_time,stt_word
131,55:38,여름에 팔고 있고 앞으로 핫 일도 없겠지만 여름에 사도 사계절 내내 쓰신다 왜 베개는 시원한 느낌이 참 좋다 고거 좀 참고를 해 주시면 좋을 것 같고 저희가 방송 이제 5분밖에 안 남았는데 러그를 제대로 못 보여드려 가지고 요거 궁금해하시는 분들이 많은 것 같아서 마지막으로 러그를 좀 보여드리고 아가 아이디
132,56:04,"러그를 마지막으로 좀 보여드리고 방송을 마무리를 하면 좋을 것 같아요. 
이것 좀 가져가 주세요. 네"
133,56:16,"원형 머그는 지금 제가 여기 깔아놓은 게 130 사이즈입니다. 
원형 머그를 보통 많이 구매하시는 분들이 저는 이거 사실 저희 애가 신생아일 때는 비비엔다에서 원형 러그가 안 나와 있어서 좀 큰 다음에 그냥 놀이방에 깔아줬는데 이게 폭딱폭딱하니까"
134,56:36,"꼭 장난감을 갖고 이 위로 올라가서 놀고 책 봐도 여기 위로 올라가서 하더라고요 그래서 원형 먹으면 사실 신생아에서 약간 출산 준비하시는 분들이 주로 많이 사시는데 애가 좀 커도 놀이방에 좀 폭딱폭딱한 거 깔아줄 곳이 필요하시거나 미끄럼틀 밑에다 깔아주시거나 하실 때는 괜찮습니다. 
네 그래서 원형 러그는 원형 러그도 요거 미끄럼 방지 한번 보여주세요. 
저희 영상으로"
135,57:04,"저희가 원형 러그 요 솜을 했는데 요 아이싱 베개 커버 아이싱 원형 러그 커버 여기가 다 미끄럼 방지가 되어 있어서 이 미끄럼 방지가 여러분 참 좋습니다. 
왜냐면 애들이 이 위에서 슬라이딩 했는데 이게 미끄럼 방지가 안 된다고 생각해 보세요. 
네 그냥 슬라이딩 해서 애 다치는 거예요."
136,57:25,"그래서 원형 러그도 저희가 뒷면에 다 미끄럼 방지를 해놨기 때문에 이렇게 트위스트를 쳐도 괜찮습니다. 
그리고 제가 이거 위에 올라갔을 때 이 느낌 보이시죠 톡탁톡딱한 거 근데 저희가 막 그렇다고 해서 세탁하고 이러면은 막 뭉치는 그런"
137,57:42,"푹푹 꺼지는 그런 솜을 써놓은 게 아니고 좀 압축을 해서 단단하게 폭딱하게 만들어놓은 솜이라서 아마 저희 원형 러그 구매하시면 솜 때문에 만족도가 굉장히 좋으실 거예요. 
손 때문에 근데 또 두께는 두께가 진짜 약작한 것도 진짜 많더라고요 나 이거 좀 보여드릴게요 예 쿠션감 비교해드리고요."
138,58:06,"왜냐면 제가 비교하려고 한 게 아니고 고객님들 후기가 워낙 많아가지고 이런 후기가 많아서 제가 비교를 좀 해봐야 될 것 같아서 다른 데 거를 좀 사서 봤더니 그냥 손 막 봉땡이랑 넣어놨더라고 그러면 이게 손을 이렇게 압축을 해서 틀을 만들어서 넣어놓은 게 아니기 때문에 그냥 푹하고 꺼져버려요. 
근데 저희는 저희 비비엔다 범퍼 침대에 들어가는 매트리스를 만드는 방식으로"
139,58:34,"압축된 견면솜으로 원형 틀을 짜가지고 이 솜을 저희가 저희가 자체 제작을 하고 있기 때문에 소매 정말 만족스러우실 거예요. 
네 지 님 구매 완료 감사합니다. 원형 러그까지 보여드렸고요 저희가 방송 이제 2분밖에 남지 않아서 마지막 여러분들"
140,58:53,"질문 받고 구매 인증 이벤트 당첨해드리도록 하겠습니다. 
네 네 여기 왔습니다. 구매 인증 이벤트가 왔어요. 
네 여러분 바디 필로우 요거 2개 보내드릴게요. 
두둥 두구두구두구두구두구두구두구두구 짜잔 부드맘 님 그다음 류몽 님 네"
141,59:20,"축하드립니다. 요분들은 구매하신 상품 네이버 톡톡으로 연락 주시면 구매하신 상품과 함께 요거를 구매 안 하셔도 그냥 사은품으로 같이 보내드리도록 하겠습니다. 
두두마 님 류모 님 축하드려요. 감사해요. 
네 네 여러분 오늘 저희가 아이싱 올여름 정말 많은 사랑받았던 아이싱 마지막 특가로 준비를 했고요"
142,59:45,"요 특단은 저희가 주말까지 오늘 라이브 하면서 이제 선착순 상품 드리고 이런 거 이벤트를 했지만 이 행사 자체는 주말까지 할 거기 때문에 이제 조금 고민을 해보시고 구매하실 분들은 주말까지 구매를 해주시면 좋을 것 같고요 네 1시간 동안 함께해 주셔서 폭주 님 감사해요. 
네 1시간 동안"
143,1:00:10,"함께해 주셔서 감사하고 배송은 다음 주에 바로 해드릴 거예요. 
오늘 금요일이에요. 그래서 다음 주에 바로 해드릴 테니까 일주일 내로 해드릴 테니까 조금만 기다려주시면 될 것 같아요. 
4레이버 6866님 유유 왜 유유이실까 네 1시간 동안 고생하셨어요. 
비비언 님 pc 아이님 감사해요. 감사해요. 
와우 와우 감사합니다. 네 오늘 방송 시청해 주신 여러분 너무 감사드리고요 저희가 특감은 일요일까지 1월까지 할 테니까요. 
여러분 구매하실 분들은 그때까지 핫테가루 구매해 주세요. 
설레님"
144,1:00:39,"구매 감사합니다. 네 오늘도 함께해 주셔서 감사해요. 
안녕 안녕히 계세요."
145,1:00:49,"안녕히 계세요. 바이바이 이름 불러줘서 고마워요. 
고생하셨어요. 감사합니다."
